Arrival_Date,Commodity,Commodity_Code,District,Grade,Market,Max_Price,Min_Price,Modal_Price,State,Variety,Year,Month,Day,DayOfWeek
2016-06-17,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2250,2150,2200,Bihar,U.P. 301,2016,6,17,4
2016-06-17,Guava,185,Bhagalpur,Small,Bhagalpur,4600,4500,4550,Bihar,Guava,2016,6,17,4
2016-06-17,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2250,2100,2200,Bihar,2329,2016,6,17,4
2016-06-17,Rice,3,Bhagalpur,FAQ,Bhagalpur,5100,4900,5000,Bihar,Masuri,2016,6,17,4
2016-06-17,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2350,2250,2300,Bihar,Sona,2016,6,17,4
2016-06-17,Rice,3,Bhagalpur,FAQ,Bhagalpur,5400,5300,5350,Bihar,Arti Mashuri,2016,6,17,4
2016-06-17,Rice,3,Bhagalpur,FAQ,Bhagalpur,5700,5500,5600,Bihar,Export Parmal,2016,6,17,4
2016-06-17,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,2500,2400,2450,Bihar,Paddy fine,2016,6,17,4
2016-06-17,Raddish,161,Bhagalpur,FAQ,Bhagalpur,3300,3100,3200,Bihar,Other,2016,6,17,4
2016-06-17,Guava,185,Bhagalpur,Medium,Bhagalpur,4850,4600,4700,Bihar,Guava,2016,6,17,4
2016-06-17,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,2300,2200,2250,Bihar,Samba Masuri,2016,6,17,4
2016-06-17,Peas(Dry),347,Bhagalpur,FAQ,Bhagalpur,6000,5900,5960,Bihar,Peas(Dry),2016,6,17,4
2016-06-17,Lentil (Masur)(Whole),63,Bhagalpur,FAQ,Bhagalpur,15600,15400,15500,Bihar,Other,2016,6,17,4
2016-06-17,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2400,2300,2350,Bihar,PBW-343,2016,6,17,4
2016-06-17,Peas(Dry),347,Bhagalpur,FAQ,Bhagalpur,6400,6300,6350,Bihar,Other,2016,6,17,4
2016-06-17,Rice,3,Bhagalpur,FAQ,Bhagalpur,4000,3800,3900,Bihar,Other,2016,6,17,4
2016-06-18,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,18000,17800,17900,Bihar,Other,2016,6,18,5
2016-06-18,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,14500,14300,14400,Bihar,Other,2016,6,18,5
2016-06-18,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2300,2200,2250,Bihar,Sonalika,2016,6,18,5
2016-06-18,Tomato,78,Bhagalpur,FAQ,Bhagalpur,6500,6300,6400,Bihar,Hybrid,2016,6,18,5
2016-06-18,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2300,2100,2200,Bihar,U.P. 301,2016,6,18,5
2016-06-18,Maize,4,Bhagalpur,FAQ,Bhagalpur,2500,2200,2300,Bihar,Hybrid,2016,6,18,5
2016-06-18,Rice,3,Bhagalpur,FAQ,Bhagalpur,4600,4400,4500,Bihar,Parimal (New),2016,6,18,5
2016-06-18,Maize,4,Bhagalpur,FAQ,Bhagalpur,2100,1900,2000,Bihar,Megha,2016,6,18,5
2016-06-18,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,8800,8600,8700,Bihar,PBC-1,2016,6,18,5
2016-06-18,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,8300,8200,8250,Bihar,Other,2016,6,18,5
2016-06-18,Potato,24,Bhagalpur,FAQ,Bhagalpur,2200,2100,2150,Bihar,Desi,2016,6,18,5
2016-06-18,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,2000,1800,1900,Bihar,I.R. 36,2016,6,18,5
2016-06-18,Rice,3,Bhagalpur,FAQ,Bhagalpur,4100,3900,4000,Bihar,Other,2016,6,18,5
2016-06-18,Guava,185,Bhagalpur,Large,Bhagalpur,4950,4800,4900,Bihar,Guava,2016,6,18,5
2016-06-18,Rice,3,Bhagalpur,FAQ,Bhagalpur,5800,5600,5700,Bihar,Export Parmal,2016,6,18,5
2016-06-18,Cucumbar(Kheera),159,Bhagalpur,FAQ,Bhagalpur,3000,2700,2900,Bihar,Cucumbar,2016,6,18,5
2016-06-18,Guava,185,Bhagalpur,Small,Bhagalpur,4200,4050,4100,Bihar,Other,2016,6,18,5
2016-06-18,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,2300,2100,2200,Bihar,Swarna Masuri (New),2016,6,18,5
2016-06-18,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2400,2200,2300,Bihar,PBW-373,2016,6,18,5
2016-06-18,Tomato,78,Bhagalpur,FAQ,Bhagalpur,6800,6600,6700,Bihar,Deshi,2016,6,18,5
2016-06-18,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2300,2100,2200,Bihar,2329,2016,6,18,5
2016-06-18,Bhindi(Ladies Finger),85,Bhagalpur,FAQ,Bhagalpur,3500,3300,3400,Bihar,Bhindi,2016,6,18,5
2016-06-18,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,18300,18100,18200,Bihar,Arhar Dal(Tur),2016,6,18,5
2016-06-18,Brinjal,35,Bhagalpur,FAQ,Bhagalpur,2700,2350,2600,Bihar,Brinjal,2016,6,18,5
2016-06-18,Rice,3,Bhagalpur,FAQ,Bhagalpur,5000,4800,4900,Bihar,Masuri,2016,6,18,5
2016-06-18,Raddish,161,Bhagalpur,FAQ,Bhagalpur,3000,2800,2900,Bihar,Raddish,2016,6,18,5
2016-06-18,Potato,24,Bhagalpur,FAQ,Bhagalpur,2300,2200,2250,Bihar,Badshah,2016,6,18,5
2016-06-18,Maize,4,Bhagalpur,FAQ,Bhagalpur,2200,2000,2100,Bihar,Local,2016,6,18,5
2016-06-18,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,2200,2000,2100,Bihar,Swarna Masuri (OLD),2016,6,18,5
2016-06-18,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2250,2100,2220,Bihar,Sona,2016,6,18,5
2016-06-18,Onion,23,Bhagalpur,FAQ,Bhagalpur,1800,1670,1700,Bihar,Nasik,2016,6,18,5
2016-06-18,Rice,3,Bhagalpur,FAQ,Bhagalpur,8100,7700,8000,Bihar,Fine(Basmati),2016,6,18,5
2016-06-18,Green Chilli,87,Bhagalpur,FAQ,Bhagalpur,4500,4300,4400,Bihar,Green Chilly,2016,6,18,5
2016-06-18,Guava,185,Bhagalpur,Large,Bhagalpur,4350,4280,4300,Bihar,Other,2016,6,18,5
2016-06-18,Brinjal,35,Bhagalpur,FAQ,Bhagalpur,2500,2400,2450,Bihar,Other,2016,6,18,5
2016-06-18,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,2200,2000,2100,Bihar,Other,2016,6,18,5
2016-06-18,Banana,19,Bhagalpur,Small,Bhagalpur,4200,3900,4000,Bihar,Other,2016,6,18,5
2016-06-18,Lentil (Masur)(Whole),63,Bhagalpur,FAQ,Bhagalpur,15900,15800,15850,Bihar,Masur Dal,2016,6,18,5
2016-06-18,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2400,2300,2350,Bihar,Lok-1,2016,6,18,5
2016-06-18,Banana,19,Bhagalpur,Medium,Bhagalpur,4200,4100,4150,Bihar,Other,2016,6,18,5
2016-06-18,Banana,19,Bhagalpur,Large,Bhagalpur,4500,4400,4450,Bihar,Other,2016,6,18,5
2016-06-18,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,2100,1900,2000,Bihar,Masuri,2016,6,18,5
2016-06-18,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2500,2300,2400,Bihar,PBW-343,2016,6,18,5
2016-06-18,Guava,185,Bhagalpur,Medium,Bhagalpur,4700,4600,4650,Bihar,Guava,2016,6,18,5
2016-06-18,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2300,2200,2250,Bihar,Deshi,2016,6,18,5
2016-06-18,Cucumbar(Kheera),159,Bhagalpur,FAQ,Bhagalpur,2600,2400,2500,Bihar,Other,2016,6,18,5
2016-06-18,Rice,3,Bhagalpur,FAQ,Bhagalpur,5550,5400,5500,Bihar,Arti Mashuri,2016,6,18,5
2016-06-18,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,2300,2100,2200,Bihar,Paddy Arti - Masuri,2016,6,18,5
2016-06-18,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,2500,2400,2450,Bihar,Paddy fine,2016,6,18,5
2016-06-18,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2400,2250,2300,Bihar,Kalyan,2016,6,18,5
2016-06-18,Maize,4,Bhagalpur,FAQ,Bhagalpur,2300,2100,2200,Bihar,Hybrid Red (Cattle Feed),2016,6,18,5
2016-06-18,Guava,185,Bhagalpur,Medium,Bhagalpur,4250,4100,4200,Bihar,Other,2016,6,18,5
2016-06-18,Bitter gourd,81,Bhagalpur,FAQ,Bhagalpur,3300,3100,3200,Bihar,Bitter Gourd,2016,6,18,5
2016-06-18,Tomato,78,Bhagalpur,FAQ,Bhagalpur,6300,6100,6200,Bihar,Local,2016,6,18,5
2016-06-18,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,2400,2200,2300,Bihar,Samba Masuri,2016,6,18,5
2016-06-18,Guava,185,Bhagalpur,Small,Bhagalpur,4600,4500,4550,Bihar,Guava,2016,6,18,5
2016-06-18,Raddish,161,Bhagalpur,FAQ,Bhagalpur,3300,3100,3200,Bihar,Other,2016,6,18,5
2016-06-18,Lentil (Masur)(Whole),63,Bhagalpur,FAQ,Bhagalpur,15300,15100,15200,Bihar,Other,2016,6,18,5
2016-06-18,Peas(Dry),347,Bhagalpur,FAQ,Bhagalpur,6900,6500,6700,Bihar,Peas(Dry),2016,6,18,5
2016-06-19,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,14600,14400,14500,Bihar,Other,2016,6,19,6
2016-06-19,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,8300,8100,8200,Bihar,Other,2016,6,19,6
2016-06-19,Lentil (Masur)(Whole),63,Bhagalpur,FAQ,Bhagalpur,14600,14400,14500,Bihar,Other,2016,6,19,6
2016-06-19,Cucumbar(Kheera),159,Bhagalpur,FAQ,Bhagalpur,2950,2800,2900,Bihar,Cucumbar,2016,6,19,6
2016-06-19,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2300,2200,2250,Bihar,Kalyan,2016,6,19,6
2016-06-19,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2350,2250,2300,Bihar,Lok-1,2016,6,19,6
2016-06-19,Guava,185,Bhagalpur,Large,Bhagalpur,5100,4900,5000,Bihar,Guava,2016,6,19,6
2016-06-19,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,2300,2200,2250,Bihar,Samba Masuri,2016,6,19,6
2016-06-19,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,9000,8800,8900,Bihar,PBC-1,2016,6,19,6
2016-06-19,Lentil (Masur)(Whole),63,Bhagalpur,FAQ,Bhagalpur,15000,14800,14900,Bihar,Masur Dal,2016,6,19,6
2016-06-19,Bhindi(Ladies Finger),85,Bhagalpur,FAQ,Bhagalpur,3200,3000,3100,Bihar,Bhindi,2016,6,19,6
2016-06-19,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2300,2200,2250,Bihar,Other,2016,6,19,6
2016-06-19,Maize,4,Bhagalpur,FAQ,Bhagalpur,2200,2100,2150,Bihar,Hybrid Red (Cattle Feed),2016,6,19,6
2016-06-19,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2200,2100,2150,Bihar,2329,2016,6,19,6
2016-06-19,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,2200,2100,2150,Bihar,Swarna Masuri (New),2016,6,19,6
2016-06-19,Guava,185,Bhagalpur,Large,Bhagalpur,4500,4400,4450,Bihar,Other,2016,6,19,6
2016-06-19,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,2100,2000,2050,Bihar,Masuri,2016,6,19,6
2016-06-19,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,2500,2400,2450,Bihar,Paddy fine,2016,6,19,6
2016-06-19,Banana,19,Bhagalpur,Small,Bhagalpur,4100,3900,4000,Bihar,Other,2016,6,19,6
2016-06-19,Maize,4,Bhagalpur,FAQ,Bhagalpur,2400,2300,2350,Bihar,Hybrid,2016,6,19,6
2016-06-19,Banana,19,Bhagalpur,Large,Bhagalpur,4500,4300,4400,Bihar,Other,2016,6,19,6
2016-06-19,Cucumbar(Kheera),159,Bhagalpur,FAQ,Bhagalpur,2700,2600,2650,Bihar,Other,2016,6,19,6
2016-06-19,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2250,2150,2200,Bihar,Deshi,2016,6,19,6
2016-06-19,Raddish,161,Bhagalpur,FAQ,Bhagalpur,2800,2600,2700,Bihar,Raddish,2016,6,19,6
2016-06-19,Peas(Dry),347,Bhagalpur,FAQ,Bhagalpur,6800,6600,6700,Bihar,Peas(Dry),2016,6,19,6
2016-06-19,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,2150,2050,2100,Bihar,Other,2016,6,19,6
2016-06-19,Peas(Dry),347,Bhagalpur,FAQ,Bhagalpur,6600,6400,6500,Bihar,Other,2016,6,19,6
2016-06-19,Maize,4,Bhagalpur,FAQ,Bhagalpur,2100,1900,2000,Bihar,Local,2016,6,19,6
2016-06-19,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,17300,17100,17200,Bihar,Other,2016,6,19,6
2016-06-19,Brinjal,35,Bhagalpur,FAQ,Bhagalpur,2900,2700,2800,Bihar,Other,2016,6,19,6
2016-06-19,Raddish,161,Bhagalpur,FAQ,Bhagalpur,3100,2900,3000,Bihar,Other,2016,6,19,6
2016-06-19,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2300,2200,2250,Bihar,Sonalika,2016,6,19,6
2016-06-19,Brinjal,35,Bhagalpur,FAQ,Bhagalpur,3000,2800,2900,Bihar,Brinjal,2016,6,19,6
2016-06-19,Guava,185,Bhagalpur,Small,Bhagalpur,4250,4100,4200,Bihar,Other,2016,6,19,6
2016-06-19,Tomato,78,Bhagalpur,FAQ,Bhagalpur,6800,6600,6700,Bihar,Deshi,2016,6,19,6
2016-06-19,Banana,19,Bhagalpur,Medium,Bhagalpur,4200,4100,4150,Bihar,Other,2016,6,19,6
2016-06-19,Guava,185,Bhagalpur,Medium,Bhagalpur,4400,4300,4350,Bihar,Other,2016,6,19,6
2016-06-19,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2400,2300,2350,Bihar,PBW-373,2016,6,19,6
2016-06-19,Potato,24,Bhagalpur,FAQ,Bhagalpur,2300,2200,2250,Bihar,Badshah,2016,6,19,6
2016-06-19,Potato,24,Bhagalpur,FAQ,Bhagalpur,2200,2100,2150,Bihar,Desi,2016,6,19,6
2016-06-19,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,2250,2000,2100,Bihar,Swarna Masuri (OLD),2016,6,19,6
2016-06-19,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2350,2250,2300,Bihar,Sona,2016,6,19,6
2016-06-19,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,2200,2100,2150,Bihar,Paddy Arti - Masuri,2016,6,19,6
2016-06-19,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,17800,17600,17700,Bihar,Arhar Dal(Tur),2016,6,19,6
2016-06-19,Tomato,78,Bhagalpur,FAQ,Bhagalpur,6550,6400,6500,Bihar,Hybrid,2016,6,19,6
2016-06-19,Guava,185,Bhagalpur,Small,Bhagalpur,4600,4500,4550,Bihar,Guava,2016,6,19,6
2016-06-19,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2200,2100,2150,Bihar,U.P. 301,2016,6,19,6
2016-06-19,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,2000,1900,1950,Bihar,I.R. 36,2016,6,19,6
2016-06-19,Maize,4,Bhagalpur,FAQ,Bhagalpur,2000,1800,1900,Bihar,Megha,2016,6,19,6
2016-06-19,Guava,185,Bhagalpur,Medium,Bhagalpur,4800,4700,4750,Bihar,Guava,2016,6,19,6
2016-06-20,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2350,2250,2300,Bihar,Kalyan,2016,6,20,0
2016-06-20,Potato,24,Bhagalpur,FAQ,Bhagalpur,2300,2200,2250,Bihar,Badshah,2016,6,20,0
2016-06-20,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,8900,8800,8850,Bihar,PBC-1,2016,6,20,0
2016-06-20,Green Chilli,87,Bhagalpur,FAQ,Bhagalpur,4300,4200,4250,Bihar,Green Chilly,2016,6,20,0
2016-06-20,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2400,2300,2350,Bihar,Lok-1,2016,6,20,0
2016-06-20,Tomato,78,Bhagalpur,FAQ,Bhagalpur,6400,6200,6300,Bihar,Local,2016,6,20,0
2016-06-20,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2300,2100,2200,Bihar,2329,2016,6,20,0
2016-06-20,Maize,4,Bhagalpur,FAQ,Bhagalpur,2100,1900,2000,Bihar,Megha,2016,6,20,0
2016-06-20,Tomato,78,Bhagalpur,FAQ,Bhagalpur,6500,6300,6400,Bihar,Hybrid,2016,6,20,0
2016-06-20,Raddish,161,Bhagalpur,FAQ,Bhagalpur,3200,3100,3150,Bihar,Other,2016,6,20,0
2016-06-20,Brinjal,35,Bhagalpur,FAQ,Bhagalpur,2500,2400,2450,Bihar,Other,2016,6,20,0
2016-06-20,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,14600,14400,14500,Bihar,Other,2016,6,20,0
2016-06-20,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,2200,2100,2150,Bihar,Swarna Masuri (New),2016,6,20,0
2016-06-20,Maize,4,Bhagalpur,FAQ,Bhagalpur,2300,2200,2250,Bihar,Hybrid,2016,6,20,0
2016-06-20,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,2250,2100,2200,Bihar,Paddy Arti - Masuri,2016,6,20,0
2016-06-20,Rice,3,Bhagalpur,FAQ,Bhagalpur,5600,5400,5500,Bihar,Arti Mashuri,2016,6,20,0
2016-06-20,Bhindi(Ladies Finger),85,Bhagalpur,FAQ,Bhagalpur,3400,3300,3350,Bihar,Bhindi,2016,6,20,0
2016-06-20,Tomato,78,Bhagalpur,FAQ,Bhagalpur,6800,6600,6700,Bihar,Deshi,2016,6,20,0
2016-06-20,Guava,185,Bhagalpur,Medium,Bhagalpur,4800,4700,4750,Bihar,Guava,2016,6,20,0
2016-06-20,Banana,19,Bhagalpur,Small,Bhagalpur,4150,4100,4100,Bihar,Other,2016,6,20,0
2016-06-20,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2200,2100,2150,Bihar,U.P. 301,2016,6,20,0
2016-06-20,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,2200,2000,2100,Bihar,Swarna Masuri (OLD),2016,6,20,0
2016-06-20,Peas(Dry),347,Bhagalpur,FAQ,Bhagalpur,7000,6900,6950,Bihar,Peas(Dry),2016,6,20,0
2016-06-20,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2400,2300,2350,Bihar,PBW-373,2016,6,20,0
2016-06-20,Guava,185,Bhagalpur,Small,Bhagalpur,4100,4000,4050,Bihar,Other,2016,6,20,0
2016-06-20,Rice,3,Bhagalpur,FAQ,Bhagalpur,6000,5700,5900,Bihar,Export Parmal,2016,6,20,0
2016-06-20,Peas(Dry),347,Bhagalpur,FAQ,Bhagalpur,6600,6400,6450,Bihar,Other,2016,6,20,0
2016-06-20,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,2400,2300,2350,Bihar,Samba Masuri,2016,6,20,0
2016-06-20,Rice,3,Bhagalpur,FAQ,Bhagalpur,7900,7700,7800,Bihar,Fine(Basmati),2016,6,20,0
2016-06-20,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,18300,18100,18200,Bihar,Other,2016,6,20,0
2016-06-20,Bitter gourd,81,Bhagalpur,FAQ,Bhagalpur,3200,3100,3150,Bihar,Bitter Gourd,2016,6,20,0
2016-06-20,Maize,4,Bhagalpur,FAQ,Bhagalpur,2300,2100,2250,Bihar,Hybrid Red (Cattle Feed),2016,6,20,0
2016-06-20,Lentil (Masur)(Whole),63,Bhagalpur,FAQ,Bhagalpur,15000,14800,14900,Bihar,Other,2016,6,20,0
2016-06-20,Raddish,161,Bhagalpur,FAQ,Bhagalpur,2900,2800,2850,Bihar,Raddish,2016,6,20,0
2016-06-20,Banana,19,Bhagalpur,Large,Bhagalpur,4500,4400,4450,Bihar,Other,2016,6,20,0
2016-06-20,Guava,185,Bhagalpur,Medium,Bhagalpur,4200,4100,4150,Bihar,Other,2016,6,20,0
2016-06-20,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,8500,8400,8450,Bihar,Other,2016,6,20,0
2016-06-20,Brinjal,35,Bhagalpur,FAQ,Bhagalpur,2900,2800,2850,Bihar,Brinjal,2016,6,20,0
2016-06-20,Cucumbar(Kheera),159,Bhagalpur,FAQ,Bhagalpur,2600,2500,2550,Bihar,Other,2016,6,20,0
2016-06-20,Cucumbar(Kheera),159,Bhagalpur,FAQ,Bhagalpur,2800,2700,2750,Bihar,Cucumbar,2016,6,20,0
2016-06-20,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2350,2250,2300,Bihar,PBW-343,2016,6,20,0
2016-06-20,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2300,2200,2250,Bihar,Sonalika,2016,6,20,0
2016-06-20,Onion,23,Bhagalpur,FAQ,Bhagalpur,1900,1700,1800,Bihar,Nasik,2016,6,20,0
2016-06-20,Potato,24,Bhagalpur,FAQ,Bhagalpur,2200,2100,2150,Bihar,Desi,2016,6,20,0
2016-06-20,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2400,2250,2390,Bihar,Sona,2016,6,20,0
2016-06-20,Guava,185,Bhagalpur,Small,Bhagalpur,4600,4500,4550,Bihar,Guava,2016,6,20,0
2016-06-20,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,2000,1900,1950,Bihar,I.R. 36,2016,6,20,0
2016-06-20,Guava,185,Bhagalpur,Large,Bhagalpur,4400,4300,4350,Bihar,Other,2016,6,20,0
2016-06-20,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2300,2200,2250,Bihar,Other,2016,6,20,0
2016-06-20,Guava,185,Bhagalpur,Large,Bhagalpur,5000,4900,4950,Bihar,Guava,2016,6,20,0
2016-06-20,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,19000,18800,18900,Bihar,Arhar Dal(Tur),2016,6,20,0
2016-06-20,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2300,2200,2250,Bihar,Deshi,2016,6,20,0
2016-06-20,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,2200,2000,2100,Bihar,Other,2016,6,20,0
2016-06-20,Lentil (Masur)(Whole),63,Bhagalpur,FAQ,Bhagalpur,15400,15300,15350,Bihar,Masur Dal,2016,6,20,0
2016-06-20,Rice,3,Bhagalpur,FAQ,Bhagalpur,4400,4200,4300,Bihar,Parimal (New),2016,6,20,0
2016-06-20,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,2500,2400,2450,Bihar,Paddy fine,2016,6,20,0
2016-06-20,Maize,4,Bhagalpur,FAQ,Bhagalpur,2200,2000,2100,Bihar,Local,2016,6,20,0
2016-06-20,Banana,19,Bhagalpur,Medium,Bhagalpur,4300,4200,4250,Bihar,Other,2016,6,20,0
2016-06-21,Banana,19,Bhagalpur,Small,Bhagalpur,4200,4100,4150,Bihar,Other,2016,6,21,1
2016-06-21,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,2000,1900,1950,Bihar,Swarna Masuri (OLD),2016,6,21,1
2016-06-21,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,2100,2000,2050,Bihar,Other,2016,6,21,1
2016-06-21,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,8400,8200,8300,Bihar,Other,2016,6,21,1
2016-06-21,Green Chilli,87,Bhagalpur,FAQ,Bhagalpur,4300,4200,4250,Bihar,Green Chilly,2016,6,21,1
2016-06-21,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2400,2300,2350,Bihar,PBW-373,2016,6,21,1
2016-06-21,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2300,2200,2250,Bihar,Other,2016,6,21,1
2016-06-21,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2300,2100,2250,Bihar,2329,2016,6,21,1
2016-06-21,Guava,185,Bhagalpur,Medium,Bhagalpur,4400,4300,4350,Bihar,Other,2016,6,21,1
2016-06-21,Guava,185,Bhagalpur,Small,Bhagalpur,4700,4600,4650,Bihar,Guava,2016,6,21,1
2016-06-21,Guava,185,Bhagalpur,Large,Bhagalpur,4500,4400,4450,Bihar,Other,2016,6,21,1
2016-06-21,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2350,2250,2300,Bihar,Lok-1,2016,6,21,1
2016-06-21,Maize,4,Bhagalpur,FAQ,Bhagalpur,2200,2100,2150,Bihar,Hybrid Red (Cattle Feed),2016,6,21,1
2016-06-21,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2200,2100,2150,Bihar,U.P. 301,2016,6,21,1
2016-06-21,Rice,3,Bhagalpur,FAQ,Bhagalpur,7800,7700,7750,Bihar,Fine(Basmati),2016,6,21,1
2016-06-21,Banana,19,Bhagalpur,Medium,Bhagalpur,4300,4200,4250,Bihar,Other,2016,6,21,1
2016-06-21,Guava,185,Bhagalpur,Small,Bhagalpur,4200,4100,4150,Bihar,Other,2016,6,21,1
2016-06-21,Cucumbar(Kheera),159,Bhagalpur,FAQ,Bhagalpur,3150,2900,3100,Bihar,Cucumbar,2016,6,21,1
2016-06-21,Rice,3,Bhagalpur,FAQ,Bhagalpur,4400,4300,4350,Bihar,Parimal (New),2016,6,21,1
2016-06-21,Maize,4,Bhagalpur,FAQ,Bhagalpur,2100,2000,2050,Bihar,Local,2016,6,21,1
2016-06-21,Potato,24,Bhagalpur,FAQ,Bhagalpur,2300,2200,2250,Bihar,Badshah,2016,6,21,1
2016-06-21,Banana,19,Bhagalpur,Large,Bhagalpur,4500,4400,4450,Bihar,Other,2016,6,21,1
2016-06-21,Rice,3,Bhagalpur,FAQ,Bhagalpur,4200,3900,3950,Bihar,Other,2016,6,21,1
2016-06-21,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2300,2200,2250,Bihar,Kalyan,2016,6,21,1
2016-06-21,Wheat,1,Bhagalpur,FAQ,Bhagalpur,2350,2250,2300,Bihar,PBW-343,2016,6,21,1
2016-06-21,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,18990,18890,18900,Bihar,Arhar Dal(Tur),2016,6,21,1
2016-06-21,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,2050,1950,2000,Bihar,Masuri,2016,6,21,1
2016-06-21,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,2050,1950,2000,Bihar,Swarna Masuri (New),2016,6,21,1
